function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,160,1.000,16.768,4159317.333,nan,1,0,5502589,nmap,20,1.000,88.775,3840256.000,nan,1,0,112074401,env,80,1.000,8.502,3880106.667,nan,2,0,5373475,65.467,201.683,5877571584.000,5888195584.000,28.048,28.086,nan,nan,30,0
shasum,160,1.000,15.213,14285482.667,nan,2,0,5218536,nmap,20,1.000,84.936,3718534.095,nan,2,0,119711106,env,80,1.000,7.954,3993258.667,nan,2,0,5239051,65.267,194.267,5921382400.000,5905354752.000,28.221,28.154,nan,nan,30,0
shasum,160,1.000,15.821,14108637.867,nan,1,0,5255326,nmap,20,1.000,87.524,3700309.333,nan,1,0,115162471,env,100,1.000,9.441,3776341.333,nan,1,0,5073616,67.000,215.367,5866438656.000,5821715968.000,28.003,27.822,nan,nan,25,0
shasum,160,1.000,17.011,13959509.333,nan,1,0,5596611,nmap,20,1.000,92.970,3673258.667,nan,1,0,117016573,env,100,1.000,10.704,4000170.667,nan,1,0,5510866,64.533,209.350,5810585600.000,5798199296.000,27.783,27.730,nan,nan,30,0
shasum,160,1.000,15.679,13999445.333,nan,2,0,5210195,nmap,20,1.000,87.299,3927381.333,nan,1,0,113861314,env,100,1.000,9.798,14780416.000,nan,2,0,5173146,65.600,200.750,5817184256.000,5806709760.000,27.807,27.762,nan,nan,30,0
shasum,160,1.000,14.910,14094813.867,nan,2,0,5363111,nmap,20,1.000,81.434,3569834.667,nan,2,0,117049607,env,120,1.000,10.668,14690474.667,nan,2,0,5202484,63.067,194.500,5818697728.000,5806740992.000,27.816,27.765,nan,nan,30,0
shasum,160,1.000,16.272,3699541.333,nan,1,0,5155695,nmap,20,1.000,93.140,3948032.000,nan,1,0,112936974,env,120,1.000,12.496,14850901.333,nan,1,0,4994563,65.267,213.200,5831489536.000,5819135488.000,27.866,27.814,nan,nan,25,0
shasum,160,1.000,15.362,14150997.333,nan,1,0,5407294,nmap,20,1.000,88.603,3414357.333,nan,1,0,118981874,env,120,1.000,11.919,4224170.667,nan,2,0,5203663,65.000,205.600,5834053632.000,5824227328.000,27.879,27.836,nan,nan,30,0
shasum,160,1.000,14.646,3804330.667,nan,2,0,5705074,nmap,20,1.000,83.955,3810645.333,nan,2,0,123775693,env,140,1.000,13.181,14777173.333,nan,2,0,5391161,64.867,203.300,5835958272.000,5827036160.000,27.888,27.848,nan,nan,30,0
shasum,160,1.000,13.654,13912234.667,nan,1,0,5248335,nmap,20,1.000,82.013,3470882.133,nan,1,0,118378416,env,140,1.000,12.738,4151637.333,nan,1,0,4983266,66.133,220.800,5843095552.000,5831766528.000,27.916,27.867,nan,nan,25,0
shasum,160,1.000,15.896,14001152.000,nan,1,0,5345153,nmap,20,1.000,91.278,3743146.667,nan,1,0,116231379,env,140,1.000,14.298,14774101.333,nan,1,0,5105026,67.400,215.333,5847422976.000,5835774976.000,27.933,27.884,nan,nan,30,0
shasum,160,1.000,14.618,13995178.667,nan,2,0,5260751,nmap,20,1.000,86.094,3533482.667,nan,2,0,117557111,env,160,1.000,14.597,14759424.000,nan,2,0,5165473,65.733,208.100,5843671040.000,5829825024.000,27.923,27.864,nan,nan,30,0
shasum,160,1.000,15.022,14018218.667,nan,1,0,5272340,nmap,20,1.000,94.021,3948553.752,nan,1,0,118136669,env,160,1.000,14.254,14737749.333,nan,1,0,5244756,67.467,222.317,5844469760.000,5834203136.000,27.924,27.880,nan,nan,25,0
shasum,160,1.000,15.449,14173696.000,nan,1,0,5499651,nmap,20,1.000,90.848,3802794.667,nan,1,0,120292285,env,160,1.000,15.265,3948970.667,nan,1,0,5434158,66.133,216.233,5843503104.000,5831661056.000,27.922,27.871,nan,nan,30,0
shasum,160,1.000,14.409,13997056.000,nan,2,0,5587145,nmap,20,1.000,87.658,3662336.000,nan,2,0,121844250,env,180,1.000,15.893,14946816.000,nan,2,0,5250136,64.600,211.383,5849901056.000,5850918400.000,27.947,27.948,nan,nan,30,0
shasum,160,1.000,14.242,14022314.667,nan,2,0,5268633,nmap,20,1.000,80.705,3735552.000,nan,2,0,118951893,env,180,1.000,15.036,14759014.400,nan,2,0,5020053,67.533,202.217,5876221952.000,5863957504.000,28.052,28.001,nan,nan,30,0
shasum,160,1.000,15.454,14096896.000,nan,1,0,5381123,nmap,20,1.000,93.528,3812522.667,nan,1,0,124022805,env,180,1.000,16.695,3606869.333,nan,1,0,5120608,64.067,222.200,5912635392.000,5909808128.000,28.208,28.197,nan,nan,25,0
shasum,160,1.000,14.803,14075392.000,nan,1,0,5519320,nmap,20,1.000,87.406,3883264.000,nan,1,0,129598958,env,200,1.000,17.011,4118869.333,nan,2,0,5376296,64.400,219.250,5880909824.000,5871481856.000,28.077,28.036,nan,nan,30,0
shasum,160,1.000,14.153,13994325.333,nan,2,0,5812385,nmap,20,1.000,86.725,4135765.333,nan,2,0,128801599,env,200,1.000,16.437,14803968.000,nan,2,0,5456631,64.000,213.633,5842751488.000,5825104896.000,27.927,27.853,nan,nan,30,0
shasum,160,1.000,15.427,14205269.333,nan,1,0,5406046,nmap,20,1.000,91.430,3946427.733,nan,1,0,125814163,env,200,1.000,19.831,14956548.876,nan,1,0,5118070,62.333,228.967,5826072576.000,5816313856.000,27.860,27.818,nan,nan,25,0
shasum,160,1.000,15.784,3848106.667,nan,2,0,7093993,nmap,40,1.000,181.089,3619498.667,nan,1,0,124644278,env,0,1.000,0.120,14811818.667,nan,1,0,0,66.200,262.917,5835067392.000,5839601664.000,27.898,27.913,nan,nan,30,0
shasum,160,1.000,14.481,13977600.000,nan,2,0,7027225,nmap,40,1.000,168.615,4092928.000,nan,2,0,115898673,env,0,1.000,0.081,14632618.667,nan,1,0,0,60.467,245.783,5844133888.000,5838244352.000,27.932,27.907,nan,nan,30,0
shasum,160,1.000,13.304,14044535.467,nan,2,0,7019525,nmap,40,1.000,155.977,3648024.381,nan,2,0,120061251,env,0,1.000,0.078,14601386.667,nan,1,0,0,61.800,235.083,5820372992.000,5826900992.000,27.836,27.863,nan,nan,30,0
shasum,160,1.000,15.180,3897275.733,nan,1,0,6582576,nmap,40,1.000,169.233,3950592.000,nan,1,0,118701906,env,20,1.000,1.965,13598915.048,nan,1,0,6833740,67.600,268.033,5837572096.000,5835929600.000,27.911,27.903,nan,nan,40,0
shasum,160,1.000,15.327,13936810.667,nan,1,0,7403331,nmap,40,1.000,172.230,3525427.200,nan,1,0,126123900,env,20,1.000,2.060,14825984.000,nan,2,0,7122703,63.733,259.367,5845276672.000,5835247616.000,27.941,27.898,nan,nan,30,0
shasum,160,1.000,14.080,14356821.333,nan,2,0,7102227,nmap,40,1.000,159.419,3780096.000,nan,2,0,142217258,env,20,1.000,1.926,14896128.000,nan,2,0,7035136,64.867,247.417,5847062528.000,5802121728.000,27.950,27.768,nan,nan,30,0
shasum,160,1.000,14.245,14134710.857,nan,1,0,6642095,nmap,40,1.000,160.337,3694796.800,nan,1,0,121941886,env,40,1.000,3.428,14849102.019,nan,1,0,6429674,64.667,273.950,5759047680.000,5751788032.000,27.603,27.571,nan,nan,25,0
shasum,160,1.000,14.415,3502933.333,nan,1,0,6921305,nmap,40,1.000,176.132,3875328.000,nan,1,0,125972346,env,40,1.000,4.087,3914342.400,nan,1,0,6971558,63.933,265.633,5767634944.000,5756909568.000,27.638,27.592,nan,nan,30,0
shasum,160,1.000,13.779,14215509.333,nan,1,0,7157936,nmap,40,1.000,167.883,3917141.333,nan,2,0,134056829,env,40,1.000,3.747,3708416.000,nan,1,0,7377759,63.600,253.867,5774407680.000,5763075584.000,27.666,27.605,nan,nan,30,0
shasum,160,1.000,12.958,14168917.333,nan,2,0,7224073,nmap,40,1.000,158.444,3882325.333,nan,2,0,133326702,env,60,1.000,5.355,3684266.667,nan,2,0,6956629,66.067,252.717,5768939520.000,5761279488.000,27.611,27.577,nan,nan,30,0
shasum,160,1.000,12.936,14321971.200,nan,1,0,6682776,nmap,40,1.000,177.332,3882510.629,nan,1,0,123845990,env,60,1.000,5.380,14725973.333,nan,1,0,6582464,66.133,279.717,5795508224.000,5794608640.000,27.718,27.711,nan,nan,25,0
shasum,160,1.000,14.765,4003840.000,nan,1,0,6906350,nmap,40,1.000,172.590,3672234.667,nan,1,0,122970801,env,60,1.000,5.881,14841685.333,nan,1,0,6735826,66.867,274.350,5811257344.000,5805351936.000,27.782,27.755,nan,nan,30,0
shasum,160,1.000,13.899,14149290.667,nan,1,0,6897700,nmap,40,1.000,174.727,3705002.667,nan,1,0,135804475,env,80,1.000,7.124,14836736.000,nan,1,0,6715129,66.867,270.383,5814953984.000,5812832768.000,27.796,27.785,nan,nan,30,0
shasum,160,1.000,13.475,14000981.333,nan,2,0,7467485,nmap,40,1.000,172.953,3858602.667,nan,2,0,157334147,env,80,1.000,7.110,15009792.000,nan,1,0,7054429,67.600,267.567,5832179712.000,5824165888.000,27.866,27.831,nan,nan,30,0
shasum,160,1.000,12.877,14087753.143,nan,2,0,7423062,nmap,40,1.000,182.049,3743402.667,nan,2,0,145805266,env,80,1.000,6.849,3914513.067,nan,2,0,6923993,65.667,252.267,5823903744.000,5815920640.000,27.837,27.802,nan,nan,30,0
shasum,160,1.000,13.978,13804748.800,nan,1,0,7185008,nmap,40,1.000,181.552,3786752.000,nan,1,0,142909446,env,100,1.000,9.402,14897152.000,nan,1,0,6783584,69.067,283.850,5828378624.000,5824640512.000,27.853,27.835,nan,nan,25,0
shasum,160,1.000,13.415,14200149.333,nan,1,0,7432833,nmap,40,1.000,172.073,3697237.333,nan,2,0,140694828,env,100,1.000,8.680,3957964.800,nan,1,0,6662836,67.600,269.400,5828726784.000,5822928896.000,27.858,27.830,nan,nan,30,0
shasum,160,1.000,12.762,14269098.667,nan,2,0,7491714,nmap,40,1.000,164.227,3949738.667,nan,2,0,175056707,env,100,1.000,8.496,14877866.667,nan,2,0,7096485,66.333,259.900,5828683776.000,5825550336.000,27.854,27.839,nan,nan,30,0
shasum,160,1.000,12.836,3607561.752,nan,1,0,7541709,nmap,40,1.000,149.045,3659771.124,nan,1,0,152291246,env,120,1.000,9.547,3617792.000,nan,1,0,7157277,65.533,295.733,5833005056.000,5828963840.000,27.873,27.855,nan,nan,25,0
shasum,160,1.000,13.881,14080000.000,nan,1,0,7452416,nmap,40,1.000,186.769,3853960.533,nan,1,0,148110503,env,120,1.000,10.658,14766445.714,nan,1,0,7031088,64.733,286.750,5850587136.000,5843549184.000,27.945,27.914,nan,nan,30,0
shasum,160,1.000,14.087,14204416.000,nan,1,0,7698739,nmap,40,1.000,176.524,3808341.333,nan,1,0,157559729,env,120,1.000,10.856,14678698.667,nan,1,0,7415519,68.067,282.783,5844625408.000,5845234688.000,27.923,27.925,nan,nan,30,0
shasum,160,1.000,12.796,3974826.667,nan,2,0,7823319,nmap,40,1.000,173.082,3829316.267,nan,1,0,207498688,env,140,1.000,11.634,14529706.667,nan,1,0,7477426,66.800,274.867,5775224832.000,5780865536.000,27.647,27.666,nan,nan,30,0
shasum,160,1.000,12.228,14160554.667,nan,2,0,7793209,nmap,40,1.000,161.393,3590826.667,nan,2,0,193238365,env,140,1.000,10.724,4336128.000,nan,2,0,7617795,64.200,259.650,5814417408.000,5814555648.000,27.806,27.804,nan,nan,30,0
shasum,160,1.000,14.726,14328612.571,nan,1,0,7075115,nmap,40,1.000,178.030,4528469.333,nan,1,0,139328939,env,140,1.000,12.227,14868401.981,nan,1,0,6900776,62.800,287.533,5845180416.000,5853841920.000,27.924,27.961,nan,nan,25,0
shasum,160,1.000,13.514,13997397.333,nan,1,0,7720265,nmap,40,1.000,179.097,3793493.333,nan,1,0,189622073,env,160,1.000,13.300,14639616.000,nan,1,0,7211684,64.467,287.833,5840111616.000,5832952832.000,27.908,27.876,nan,nan,30,0
shasum,160,1.000,12.761,14322005.333,nan,1,0,8144706,nmap,40,1.000,173.491,3491242.667,nan,1,0,178948854,env,160,1.000,12.665,14850389.333,nan,2,0,7847612,69.000,277.733,5856489472.000,5852957696.000,27.973,27.956,nan,nan,30,0
shasum,160,1.000,12.101,14289920.000,nan,2,0,8107599,nmap,40,1.000,162.729,4009676.800,nan,2,0,192562099,env,160,1.000,12.509,14756352.000,nan,2,0,7896126,68.067,267.200,5850580992.000,5824808960.000,27.953,27.847,nan,nan,30,0
shasum,160,1.000,13.324,3552972.800,nan,1,0,7800089,nmap,40,1.000,176.556,3780846.933,nan,1,0,188270428,env,180,1.000,14.841,14753153.219,nan,1,0,7622117,69.467,307.983,5801590784.000,5797005824.000,27.758,27.737,nan,nan,25,0
shasum,160,1.000,14.059,14122837.333,nan,1,0,8508031,nmap,40,1.000,189.302,3610282.667,nan,1,0,204811407,env,180,1.000,14.969,14778880.000,nan,1,0,8155960,68.333,301.183,5800370176.000,5794989056.000,27.756,27.732,nan,nan,30,0
shasum,160,1.000,13.372,3945301.333,nan,1,0,8166775,nmap,40,1.000,174.684,3878400.000,nan,1,0,201478001,env,180,1.000,14.428,14898517.333,nan,2,0,7892847,66.067,288.267,5804879872.000,5799099904.000,27.776,27.749,nan,nan,30,0
shasum,160,1.000,12.314,14155434.667,nan,2,0,8298593,nmap,40,1.000,173.182,3593898.667,nan,1,0,258860321,env,200,1.000,15.171,14692010.667,nan,2,0,8373567,66.267,281.450,5802762240.000,5797342720.000,27.763,27.739,nan,nan,30,0
shasum,160,1.000,13.089,14194858.667,nan,1,0,8082831,nmap,40,1.000,157.857,3859638.857,nan,1,0,212699549,env,200,1.000,15.745,14763549.257,nan,1,0,8055676,68.133,316.000,5810176000.000,5808770048.000,27.797,27.788,nan,nan,25,0
shasum,160,1.000,11.600,14124851.200,nan,1,0,7903539,nmap,40,1.000,186.910,3857902.933,nan,1,0,205777518,env,200,1.000,15.478,14832503.467,nan,1,0,7983549,70.333,305.733,5818681344.000,5826733568.000,27.833,27.861,nan,nan,30,0
shasum,160,1.000,13.184,13981013.333,nan,2,0,10219099,nmap,60,1.000,241.886,3817386.667,nan,2,0,5626508299,env,0,1.000,0.112,3788288.000,nan,1,0,0,63.400,311.117,5829615616.000,6232321024.000,27.876,29.475,nan,nan,30,0
shasum,160,1.000,12.883,3544610.133,nan,2,0,13486591,nmap,60,1.000,226.272,3608985.600,nan,2,0,5353779626,env,0,1.000,0.082,14719658.667,nan,1,0,0,70.133,302.617,5944571904.000,6273480704.000,28.334,29.644,nan,nan,40,0
shasum,160,1.000,12.006,14490999.467,nan,2,0,10214802,nmap,60,1.000,234.073,308122316.800,nan,2,0,5215259418,env,0,1.000,0.071,13709312.000,nan,1,0,0,68.533,292.783,5992833024.000,6273170944.000,28.532,29.645,nan,nan,25,0
shasum,160,1.000,13.051,14168112.762,nan,2,0,9702713,nmap,60,1.000,259.253,5721429.333,nan,2,0,5686641611,env,20,1.000,2.037,14035772.952,nan,2,0,8837898,69.667,325.350,6003949568.000,6363267584.000,28.572,30.006,nan,nan,20,0
shasum,160,1.000,12.469,14438229.333,nan,2,0,11632741,nmap,60,0.999,219.249,3944561.778,nan,2,0,5573270330,env,20,1.000,1.793,3899392.000,nan,2,0,9892528,65.333,296.000,5948010496.000,6205984768.000,28.339,29.367,nan,nan,55,0
shasum,160,1.000,12.459,14407065.600,nan,2,0,10043542,nmap,60,0.999,228.754,3911782.400,nan,2,0,5598818075,env,20,1.000,1.776,14659925.333,nan,2,0,8971678,64.267,323.250,5970673664.000,6323881472.000,28.431,29.835,nan,nan,50,0
shasum,160,1.000,12.825,14346581.333,nan,2,0,9777601,nmap,60,1.000,217.078,315213482.667,nan,2,0,5763604790,env,40,1.000,3.454,3817472.000,nan,2,0,8737472,58.267,304.017,5945870336.000,6238551040.000,28.321,29.489,nan,nan,55,0
shasum,160,1.000,13.514,3588096.000,nan,2,0,9597002,nmap,60,0.999,221.715,3773326.222,nan,2,0,5702340725,env,40,1.000,3.686,14772224.000,nan,2,0,8229016,66.333,321.400,5983625216.000,6373902848.000,28.473,30.028,nan,nan,50,0
shasum,160,1.000,12.128,14377130.667,nan,2,0,10801199,nmap,60,1.000,225.931,3739648.000,nan,2,0,6250571936,env,40,1.000,3.524,3532800.000,nan,2,0,8840599,60.267,299.767,6004447232.000,6332259840.000,28.573,29.875,nan,nan,55,0
shasum,160,1.000,11.871,14468710.400,nan,2,0,10065015,nmap,60,1.000,261.825,6524757.333,nan,2,0,7223053499,env,60,1.000,4.961,14697125.790,nan,2,0,8886676,65.800,326.917,5970563072.000,6376977920.000,28.448,30.070,nan,nan,20,0
shasum,160,1.000,12.784,14360576.000,nan,2,0,11228634,nmap,60,0.999,214.348,351341056.000,nan,2,0,7137813416,env,60,1.000,5.097,3764701.867,nan,2,0,9380859,66.200,302.700,6029316096.000,6329686016.000,28.688,29.879,nan,nan,25,0
shasum,160,1.000,14.965,14643200.000,nan,2,0,8841619,nmap,60,0.999,252.252,357323161.600,nan,3,0,9292492884,env,60,1.000,6.106,14659174.400,nan,2,0,8222065,68.600,334.787,6031370240.000,6249778380.800,28.705,29.564,nan,nan,20,0
shasum,160,1.000,14.196,14432802.133,nan,2,0,8400143,nmap,60,0.999,232.848,55296000.000,nan,3,0,8037578732,env,80,1.000,7.501,14613845.333,nan,2,0,7722963,66.267,357.893,5879762944.000,6115724083.200,28.072,29.013,nan,nan,45,0
shasum,160,1.000,14.072,14340778.667,nan,2,0,9067606,nmap,60,0.999,250.377,443549013.333,nan,3,0,8132452203,env,80,1.000,7.544,3418112.000,nan,2,0,8481746,61.067,372.960,5908742144.000,6233116262.400,28.201,29.490,nan,nan,45,0
shasum,160,1.000,15.162,14447684.267,nan,2,0,8672348,nmap,60,1.000,238.670,442517504.000,nan,3,0,8512358572,env,80,1.000,7.826,3604480.000,nan,2,0,8154397,62.533,355.360,5932699648.000,6178408038.400,28.299,29.274,nan,nan,45,0
shasum,160,1.000,13.280,14218308.267,nan,2,0,9356143,nmap,60,1.000,229.001,496599210.667,nan,2,0,8159162173,env,100,1.000,9.029,14595720.533,nan,2,0,8836230,59.533,319.800,5959514112.000,6345544192.000,28.402,29.927,nan,nan,45,0
shasum,160,1.000,13.953,3641770.667,nan,2,0,8897856,nmap,60,0.999,271.826,441256345.600,nan,3,0,8004590877,env,100,1.000,9.062,14701363.200,nan,2,0,8433450,68.867,375.453,6062526464.000,6478861516.800,28.797,30.448,nan,nan,20,0
shasum,160,1.000,11.758,14556842.667,nan,2,0,10095480,nmap,60,1.000,205.908,387788970.667,nan,2,0,7604817999,env,100,1.000,7.940,14668970.667,nan,2,0,9374017,66.533,295.717,5960839168.000,6259071488.000,28.383,29.567,nan,nan,50,0
shasum,160,1.000,12.894,14349312.000,nan,2,0,9494381,nmap,60,0.999,200.714,4104760.889,nan,2,0,7569767221,env,120,1.000,9.772,14625450.667,nan,2,0,9080441,60.667,304.750,5968443392.000,6312495104.000,28.398,29.773,nan,nan,50,0
shasum,160,1.000,13.148,3788800.000,nan,2,0,9256344,nmap,60,0.999,215.016,3975395.556,nan,2,0,8154869020,env,120,1.000,10.284,14603946.667,nan,2,0,9206629,64.600,313.950,6016858112.000,6381919232.000,28.608,30.057,nan,nan,50,0
shasum,160,1.000,14.104,14494242.133,nan,2,0,9545494,nmap,60,0.999,269.700,107555020.800,nan,2,0,8506772088,env,120,1.000,11.070,3207168.000,nan,2,0,8822591,70.200,374.733,6100848640.000,6583176396.800,28.946,30.871,nan,nan,20,0
shasum,160,1.000,13.137,14608554.667,nan,2,0,10715755,nmap,60,1.000,208.287,3890744.889,nan,2,0,8886333754,env,140,1.000,11.514,3510272.000,nan,2,0,10207102,59.067,303.567,5961568256.000,6293976064.000,28.384,29.707,nan,nan,50,0
shasum,160,1.000,13.609,3399680.000,nan,2,0,9607833,nmap,60,0.999,246.314,3660458.667,nan,3,0,8394048399,env,140,1.000,12.335,14604151.467,nan,2,0,8896275,66.800,365.027,6026291200.000,6444600524.800,28.651,30.311,nan,nan,65,0
shasum,160,1.000,13.440,3600384.000,nan,2,0,9412587,nmap,60,1.000,240.814,4011383.467,nan,3,0,10084512711,env,140,1.000,11.784,3166208.000,nan,2,0,9044745,62.200,378.987,5987602432.000,6443516723.200,28.491,30.306,nan,nan,45,0
shasum,160,1.000,13.334,14426509.897,nan,2,0,11545651,nmap,60,0.999,248.335,3406961.778,nan,2,0,9183592407,env,160,1.000,13.767,3235840.000,nan,2,0,11093903,62.067,377.267,5981939712.000,6417681203.200,28.470,30.203,nan,nan,45,0
shasum,160,1.000,12.666,14379008.000,nan,2,0,10305995,nmap,60,1.000,208.708,3511182.222,nan,2,0,8115690814,env,160,1.000,12.475,3391488.000,nan,2,0,10135683,64.733,309.850,5972639744.000,6259515392.000,28.432,29.574,nan,nan,50,0
shasum,160,1.000,14.245,14425838.933,nan,2,0,7677195,nmap,60,0.973,197.824,437307392.000,nan,3,0,12624001477,env,160,1.000,14.576,14838169.600,nan,2,0,7360902,63.400,309.560,5969217536.000,6212920934.400,28.422,29.390,nan,nan,50,0
shasum,160,1.000,13.368,14566058.667,nan,2,0,8980758,nmap,60,0.999,192.827,59310080.000,nan,2,0,10694807694,env,180,1.000,14.521,14662656.000,nan,2,0,10072250,63.867,314.600,5977686016.000,6307617280.000,28.447,29.763,nan,nan,40,0
shasum,160,1.000,14.002,14734677.333,nan,2,0,12737705,nmap,60,1.000,281.365,3674112.000,nan,2,0,9611622011,env,180,1.000,14.985,3383466.667,nan,2,0,13056683,64.867,368.853,6136625152.000,6663559987.200,29.105,31.202,nan,nan,20,0
shasum,160,1.000,13.770,14859332.267,nan,2,0,9252369,nmap,60,0.999,220.089,3825550.222,nan,3,0,11153448522,env,180,1.000,14.851,3424256.000,nan,2,0,8852622,63.800,360.507,6015223808.000,6391599923.200,28.614,30.110,nan,nan,50,0
shasum,160,1.000,12.248,14510933.333,nan,2,0,9910813,nmap,60,1.000,180.776,384672426.667,nan,2,0,9493201268,env,200,1.000,14.846,3801088.000,nan,2,0,9876344,60.200,286.833,6020188160.000,6324840448.000,28.639,29.849,nan,nan,45,0
shasum,160,1.000,13.915,14636919.467,nan,2,0,8581642,nmap,60,0.995,201.002,414833381.181,nan,3,0,13051948145,env,200,1.000,17.471,3442688.000,nan,2,0,8563484,62.333,348.827,6028005376.000,6237129523.200,28.669,29.497,nan,nan,45,0
shasum,160,1.000,14.343,14482773.333,nan,2,0,9749936,nmap,60,0.999,241.796,3408099.556,nan,2,0,10861629275,env,200,1.000,16.192,3485696.000,nan,2,0,9686377,61.667,375.787,6040879104.000,6482036736.000,28.720,30.475,nan,nan,40,0
shasum,160,1.000,14.142,5038762.667,nan,2,0,11146974,nmap,80,1.000,268.564,306571264.000,nan,2,0,11249866830,env,0,1.000,0.068,3911680.000,nan,1,0,0,61.133,369.893,6088984576.000,6531498393.600,28.899,30.667,nan,nan,50,0
shasum,160,1.000,14.750,14532608.000,nan,2,0,8138747,nmap,80,0.850,224.940,3409920.000,nan,3,1,16216913400,env,0,1.000,0.065,13295616.000,nan,1,0,0,60.733,327.722,5974405120.000,6272729088.000,28.440,29.636,nan,nan,75,1
shasum,160,1.000,13.944,14567833.600,nan,2,0,9611136,nmap,80,1.000,274.759,3916885.333,nan,3,0,12639982993,env,0,1.000,0.067,12705792.000,nan,1,0,0,64.067,363.493,6184800256.000,6638872166.400,29.304,31.108,nan,nan,35,0
shasum,160,1.000,13.321,3634688.000,nan,2,0,9324256,nmap,80,0.955,249.588,523573760.000,nan,2,0,14148890760,env,20,1.000,1.874,3598677.333,nan,2,0,8285542,59.400,371.767,6056394752.000,6340305237.333,28.777,29.913,nan,nan,40,0
shasum,160,1.000,13.567,3311616.000,nan,2,0,8346039,nmap,80,0.946,260.425,3280896.000,nan,3,0,13892449978,env,20,1.000,1.857,14983509.333,nan,2,0,7676109,63.400,366.222,5981888512.000,6314018816.000,28.475,29.806,nan,nan,70,0
shasum,160,1.000,13.983,3497984.000,nan,2,0,10533263,nmap,80,0.963,276.074,66117632.000,nan,3,0,13488549764,env,20,1.000,1.913,2877440.000,nan,2,0,9431172,64.333,377.173,6028785664.000,6579671859.200,28.670,30.868,nan,nan,35,0
shasum,160,1.000,14.357,14403925.333,nan,2,0,7763830,nmap,80,0.760,203.504,3334144.000,nan,3,1,17669273315,env,40,1.000,3.897,3203072.000,nan,2,0,7699618,63.933,321.011,6116370432.000,6407418880.000,29.039,30.199,nan,nan,45,1
shasum,160,1.000,12.072,14525566.781,nan,2,0,10001284,nmap,80,0.941,252.658,3729054.476,nan,3,0,14702214183,env,40,1.000,3.852,3518464.000,nan,2,0,9349020,62.467,376.156,6056656896.000,6382332586.667,28.795,30.098,nan,nan,30,0
shasum,160,1.000,13.421,14559232.000,nan,2,0,8158990,nmap,80,0.946,263.955,3502080.000,nan,3,0,14335471874,env,40,1.000,3.755,3623594.667,nan,2,0,7634143,70.267,371.222,6085842944.000,6397215061.333,28.917,30.159,nan,nan,40,0
shasum,160,1.000,12.490,14531340.190,nan,2,0,9446730,nmap,80,0.988,222.678,3828243.505,nan,3,0,14522273028,env,60,1.000,5.863,3862528.000,nan,2,0,8847811,62.267,379.613,6040926208.000,6578367692.800,28.735,30.878,nan,nan,35,0
shasum,160,1.000,13.624,14480384.000,nan,2,0,8702375,nmap,80,0.889,241.469,408443526.908,nan,3,1,15675228673,env,60,1.000,5.416,15021966.222,nan,2,0,8034540,63.133,365.544,6013882368.000,6272775850.667,28.646,29.675,nan,nan,45,1
shasum,160,1.000,13.465,3332096.000,nan,2,0,10343565,nmap,80,1.000,252.755,240936960.000,nan,3,0,12975791386,env,60,1.000,5.613,2967552.000,nan,2,0,9290837,63.000,358.240,5966356480.000,6466273280.000,28.409,30.403,nan,nan,35,0
shasum,160,1.000,13.882,3610624.000,nan,2,0,10713075,nmap,80,0.963,276.151,641576413.867,nan,3,0,15634376413,env,80,1.000,7.363,3346432.000,nan,2,0,9951466,66.467,372.813,6043553792.000,6632767488.000,28.733,31.077,nan,nan,40,0
shasum,160,1.000,12.996,14522709.333,nan,2,0,8888538,nmap,80,0.933,263.842,111472640.000,nan,3,0,14949749443,env,80,1.000,6.905,14892032.000,nan,2,0,8398489,63.000,373.522,6042273792.000,6437788330.667,28.718,30.299,nan,nan,45,0
shasum,160,1.000,14.190,14397166.933,nan,2,0,9796185,nmap,80,0.923,259.132,79024128.000,nan,3,0,14992709530,env,80,1.000,7.293,14911078.400,nan,2,0,8549523,67.000,371.053,6011813888.000,6482943590.400,28.603,30.478,nan,nan,35,0
shasum,160,1.000,12.142,14306805.272,nan,2,0,9941262,nmap,80,0.998,254.347,288368640.000,nan,3,0,14952608123,env,100,1.000,8.417,14975034.514,nan,2,0,8892917,62.333,377.893,6100899840.000,6520685772.800,28.963,30.633,nan,nan,40,0
shasum,160,1.000,12.961,14343509.333,nan,2,0,9182348,nmap,80,0.996,251.532,321929216.000,nan,3,0,14917235789,env,100,1.000,8.330,15080438.248,nan,2,0,8192456,63.600,353.000,6104979456.000,6596109107.200,28.980,30.934,nan,nan,45,0
